|aHawaii Beach Monitoring Program|h[electronic resource] :|bbeach profile data /|cby Ann E. Gibbs ... [et al.] |aVersion 1.0
"|aSchool survey on crime and safety (SSOCS) 2003-04 public-use data files, user's manual, and codebook|h[electronic resource]"
|aGuidance documents for natural resource damage assessment under the Oil Pollution Act of 1990|h[electronic resource]
"|a1996 ASEE annual conference proceedings|h[electronic resource] |aAmerican Society for Engineering Education.|bConference|d(1996 :|cWashington, D.C.)"
|aI-Beam IAQ building education and assessment model|h[electronic resource]
|aSomething about the author online|h[electronic resource]
"|aA geologic map of the sea floor in western Massachusetts Bay constructed from digital sidescan-sonar images, photography, and sediment samples|h[electronic resource] /|cU.S. Department of the Interior, U.S. Geological Survey ; by M.H. Bothner ... [et al.] ; display software by Russell A. Ambroziak ; prepared in cooperation with the Massachusetts Water Resources Authority |aGeological Survey (U.S.)"
|aForest stewardship planning guide|h[electronic resource] |aVer. 1.00
"|aNational coal resource assessment non-proprietary data|h[electronic resource] :|blocation, stratigraphy, and coal quality for selected tertiary coal in the northern Rocky Mountains and Great Plains region /|cby R.M. Flores ... [et al.]"
|aProbabilistic modules for the RESRAD and RESRAD-BUILD computer codes|h[electronic resource] :|buser guide /|cArgonne National Laboratory
"|aPipeline engineering and construction : what's on the horizon?|h[electronic resource] :|bproceedings of the Pipelines 2004 International Conference : August 1-4, 2004, San Diego, California /|cedited by John J. Galleher, Jr. and Michael T. Stift ; [sponsored by] American Society of Civil Engineers |aPipelines 2004|d(2004 :|cSan Diego, Calif.)"
"|aSea-floor images and data from multibeam surveys in San Francisco Bay, Southern California, Hawaii, the Gulf of Mexico, and Lake Tahoe, California--Nevada|h[electronic resource] /|cby Peter Dartnell and James V. Gardner |aDartnell, Peter |aVersion 1.0"
|a1991 survey of recent college graduates|h[electronic resource] :|bpublic release file
"|aWhat's new about your money?|h[electronic resource] :|bit's safer, smarter, more secure"
"|aStewplan|h[electronic resource] :|bsoftware for creating forest stewardship plans /|cPeter D. Knopp and Mark J. Twery |aKnopp, Peter D |aVersion 1.3"
|aThe effect of selected cleaning techniques on Berkshire Lee marble|h[electronic resource] :|ba scientific study at Philadelphia City Hall /|cby V.G. Mossotti ... [et al.]
"|aIce strength as a function of hydrostatic pressure and temperature|h[electronic resource] /|cAnatoly M. Fish and Yuri K. Zaretsky |aFish, Anatoly M"
"|aSeismic liquefaction features|h[electronic resource] :|bexamples from paleoseismic investigations in the continental United States /|cStephen F. Obermeier |aObermeier, Stephen F"
"|aOcean explorer|h[electronic resource] :|blearning ocean science through ocean exploration, companion CD-ROM /|cNOAA"
"|aMake your own paper fossils|h[electronic resource] /|cby T.R. Alpha, S.W. Starratt, & J.W. Hendley |aAlpha, Tau Rho"
"|aSupercomputing '95|h[electronic resource] :|bproceedings of the 1995 ACM/IEEE Supercomputing Conference : December 3-8, 1995, San Diego, California /|csponsored by ACM SIGARCH and the IEEE Computer Society |aSupercomputing|d(1995 :|cSan Diego, Calif.)"
"|aSimulation of ground-water flow in the Mojave River basin, California|h[electronic resource] /|cby Christina L. Stamos ... [et al.] ; prepared in cooperation with the Mojave Water Agency |aVersion 1.2"
|aIt's easy being green!|h[electronic resource] :|ba guide to planning and conducting environmentally aware meetings and events
"|a3-D reservoir characterization of the House Creek oil field, Powder River Basin, Wyoming|h[electronic resource] /|cDebra K. Higley, Michael P. Pantea, and Roger M. Slatt |aHigley, Debra K |aV1.00"
"|aContinuing survey of food intakes by individuals 1994-96, 1998|h[electronic resource]"
"|aGeologic studies of deep natural gas resources|h[electronic resource] /|cedited by Thaddeus S. Dyman and Vello A. Kuuskraa ; prepared in cooperation with the U.S. Department of Energy--National Energy Technology Laboratory, the Gas Technology Institute, and Advanced Resources International |aVersion 1.00"
|aCensus 2000 redistricting data (Public Law 94-171).|pSummary file|h[electronic resource] :|b2000 Census of population and housing |aCensus of population and housing (2000)
"|aModern average global sea-surface temperature|h[electronic resource] /|cby Peter N. Schweitzer |aSchweitzer, Peter N"
"|aPreliminary publications book 1 from Project on mineral resources, metallogenesis and tectonics of Northeast Asia|h[electronic resource] /|cby Sodov Ariunbileg ... [et al.] ; Warren J. Nokleberg ... [et al.], editors ; prepared in collaboration with Russian Academy of Sciences ... [et al.]"
|aNPDES compliance inspection manual|h[electronic resource]
|aO*NET 98|h[electronic resource] :|bkeeping pace with today's changing workplace
"|aLake Pontchartrain Basin|h[electronic resource] :|bbottom sediments and related environmental resources /|cby Frank T. Manheim and Laura Hayes, editors ; LandView IV implementation by E.J. McFaul"
|aSPIE digital library|h[electronic resource] :|b2008 archive
|aBeginning postsecondary students longitudinal study second follow-up|h[electronic resource] :|b(BPS:96/01 DAS) All DAS CD
"|aGEOCongress 2006|h[electronic resource] :|bGeotechnical engineering in the information technology age : February 26-March 1, 2006, Atlanta, Georgia /|cedited by, Don J. DeGroot ... [et al.] ; ASCE"
"|aSectorstrategies|h[electronic resource] :|binsight, innovation, results /|cUnited States Environmental Protection Agency"
"|aProtect your family from lead in your home|h[electronic resource] /|cUnited States Environmental Protection Agency, United States Consumer Product Safety Commission"
"|a1997 census of agriculture.|nVolume 1,|pGeographic area series|h[electronic resource] |aCensus of agriculture (1997)"
|aTrust and terror|h[electronic resource] :|bnew demands for crisis information dissemination and management
"|aConcentration in the red meat packing industry|h[electronic resource] /|cPackers and Stockyards Programs, Grain Inspection, Packers, and Stockyards Administration, U.S. Department of Agriculture"
|aTransaction screen process training|h[electronic resource] :|bincluding environmental compliance library
"|aRemote sensing tutorial online handbook|h[electronic resource] /|cby Nicholas M. Short, Sr |aShort, Nicholas M |a[CD version Oct. 1998]"
"|aBroadening perspectives|h[electronic resource] :|bConstruction Research Congress 2005 :  proceedings of the congress : [April 5-7, 2005, San Diego, California] /|cedited by Iris D. Tommelein ; [sponsored by] American Society of Civil Engineers |aConstruction Research Congress|d(2005 :|cSan Diego, Calif.)"
|aWorkshop on capacity building in space law|h[electronic resource] /|ccoordinated by the United Nations and the International Insitute of Air and Space Law
|aSPIE digital library|h[electronic resource] :|b2007 archive
"|aPort development in the changing world|h[electronic resource] :|bports 2004, proceedings of the conference, May 23-26, 2004, Houston, Texas /|cedited by Stephen A. Curtis |aPorts Conference|d(2004 :|cHouston, Tex.)"
"|aThe Valley of the shadow|h[electronic resource] :|btwo communities in the American Civil War /|cEdward L. Ayers, Anne S. Rubin |aAyers, Edward L.,|d1953- |aMacintosh/Windows version"
|aCommunications in algebra|h[electronic resource] |aCommunications in algebra (Online)
"|aCensus 2000.|pSummary file 2, 2000|h[electronic resource] :|bcensus of population and housing : national file |aCensus of population and housing (2000)"
"|aTime-series photographs of the sea floor in western Massachusetts Bay, June - October 1996|h[electronic resource] /|cby Bradford Butman ... [et al.]"
"|aRemembering Apollo 11|h[electronic resource] :|bthe 30th anniversary data archive CD-ROM, 1969-1999 /|cNational Aeronautics and Space Administration"
|aUSDA's Team Nutrition|h[electronic resource] :|bguidelines for training food service professionals to achieve healthy school meals
"|aConference proceedings of the 93rd annual Purdue Road School, March 6-8, 2007|h[electronic resource] |aRoad School|n(93rd :|d2007 :|cPurdue University)"
"|aContributions to the gold metallogeny of northern Nevada|h[electronic resource] /|cRichard M. Tosdal, editor"
"|aWorkplace violence|h[electronic resource] :|bissues in response /|cedited by Eugene A. Rugala, Arnold R. Isaacs |aRev"
|aCCH online|h[electronic resource]
"|aManaging watersheds for human and natural impacts :|bengineering, ecologicl, and economic challenges : [proceedings of the 2005 Watershed Management Conference : July 19-22, 2005, Williamsburg, Virginia] /|cedited by Glenn E. Moglen ; [sponsored by], ASCE, EWRI |aWatershed 2005|d(2005 :|cWilliamsburg, Va.)"
"|a2000 multibeam sonar survey of Crater Lake, Oregon|h[electronic resource] :|bdata, GIS, images, and movies /|cby James V. Gardner and Peter Dartnell |aGardner, James V |aVersion 1.0"
"|aTechnical conference proceedings, 1991-2000|h[electronic resource] |aSociety of Vacuum Coaters.|bTechnical Conference"
|aLDAB 1998|h[electronic resource] :|bLeuven database of ancient books
|aEngineering weather data|h[electronic resource] |a2000 interactive ed
"|aGeologic and geophysical characterization studies of Yucca Mountain, Nevada, a potential high-level radioactive-waste repository|h[electronic resource] /|cby U.S. Geological Survey in cooperation with Nevada Operations Office, U.S. Department of Energy |aVersion 1.0"
"|aWorld Environmental and Water Resources Congress 2008|h[electronic resource] :|bAkupua'a /|cedited by Roger W. Babcock [and] Raymond Walton |aWorld Environmental and Water Resources Congress|d(2008 :|cHonolulu, Hawaii)"
"|a1997 ASEE annual conference proceedings|h[electronic resource] :|bEngineering education and the information revolution |aAmerican Society for Engineering Education.|bConference|d(1997 :|cMilwaukee, Wis.)"
"|aStatus of the Sierra Nevada|h[electronic resource] :|bthe Sierra Nevada Ecosystem Project /|cDon C. Erman, general editor, and the SNEP [Science] Team"
|aAir traffic publications library|h[electronic resource] |aVersion 990715
|aSPIE digital library|h[electronic resource] :|b2009 archive
|aThe new American evolution|h[electronic resource] :|bthe role and impact of small firms
"|aCensus 2000.|pSummary file 4, 2000|h[electronic resource] :|bcensus of population and housing |aCensus of population and housing (2000)"
|aECTOC-3|h[electronic resource] /|cedited by H.S. Rzepa and C. Leach |aElectronic Conference on Trends in Organometallic Chemistry|d(1997)
"|aCoastal vulnerability to sea-level rise|h[electronic resource] :|ba preliminary database for the U.S. Atlantic, Pacific, and Gulf of Mexico coasts /|cby Erika Hammar-Klose and E. Robert Thieler |aHammar-Klose, Erika S"
"|aTwenty-first Space Simulation Conference|h[electronic resource] :|bthe future of space simulation testing in the 21st century."" |aSpace Simulation Conference"""
"|aComputer graphics.|pProceedings CD-ROM|h[electronic resource] :|bSIGGRAPH 97, 3-8 August 1997, Los Angeles, California USA |aSIGGRAPH (Conference)|d(1997 :|cLos Angeles, Calif)"
"|aGeomorphology from space|h[electronic resource] :|ba global overview of regional landforms /|cproduced by the Jet Propulsion Laboratory's Data Distribution Lab in collaboration with Goddard Space Flight Center's Distributed Active Archive Center and Nicholas Short ; edited by Nicholas M. Short, Sr. and Robert W. Blair, Jr |aVersion 1.0, GFS0?002"
"|aEarth & Space 2006|h[electronic resource] :|bEngineering, construction and operations in challenging environments : March 5-8, 2006, League City/Houston, Texas   /|cedited by, Ramesh B. Malla, Wieslaw K. Binienda, Arup K. Maji ; ASCE |aInternational Conference on Engineering, Construction, and Operations in Challenging Environments|n(10th :|d2006 :|cHouston, Tex.)"
|aOTA legacy|h[electronic resource] |aUnited States.|bCongress.|bOffice of Technology Assessment
|aSPIE digital library|h[electronic resource] :|b2006 archive
"|aDynamic computer model for the metallogenesis and tectonics of the circum-north Pacific|h[electronic resource] /|cby Christopher R. Scotese ... [et al.] ; U.S. Department of the Interior, U.S. Geological Survey |aGeological Survey (U.S.) |aVersion 1.0"
"|aReview of technical issues related to predicting isotopic compositions and source terms for high-burnup LWR fuel|h[electronic resource] /|cI.C. Gauld and C.V. Parks ; Oak Ridge National Laboratory |aGauld, I. C"
|aCensus 2000 special tabulation on aging :|bcensus of population and housing : United States summary--all AoA regions |aCensus of population and housing (2000).|pSpecial tabulation on aging
"|aDrinking water treatment plant advisor|h[electronic resource] /|cdeveloped by National Risk Management Research Laboratory, U.S. Environmental Protection Agency |aVersion 1.3"
"|a46th AIAA Aerospace Sciences Meeting & Exhibit|h[electronic resource] :|b[7-10 January 2008, Reno, Nevada] |aAIAA Aerospace Sciences Meeting & Exhibit|n(46th :|d2008 :|cReno, Nev.)"
"|aISCCP, central archive, catalog of data and products|h[electronic resource] /|ccompiled and edited by Katherine B. Kidwell and Daniel R. Poltar ; produced by National Climatic Data Center |aVersion 1.0"
"|aBuilding integration solutions|h[electronic resource] :|bproceedings of the Architectural Engineering 2003 Conference, September 17-20, 2003, Austin, Texas /|csponsored by Architectural Engineering Institute of American Society of Civil Engineers ; edited by Mingsheng Liu, Kevin Parfitt |aArchitectural Engineering Conference|n(1st :|d2003 :|cAustin, Tex.)"
"|aNew patent for protecting pines from bark beetle infestation in urban and rural areas|h[electronic resource] /|cwritten by Jane Leslie Hayes and James Meeker |aHayes, Jane L"
"|aOcean explorer|h[electronic resource] /|c[U.S. Dept. of Commerce, National Oceanic and Atmospheric Administration, NOAA Office of Ocean Exploration]"
|aInterim report|h[electronic resource] /|cCoordinating Committee on Education-related Federal Equipment |aUnited States.|bCoordinating Committee on Education-related Federal Equipment
"|aGlobal solutions for urban drainage|h[electronic resource] :|bproceedings of the Ninth International Conference on Urban Drainage /|cedited by Eric W. Strecker, Wayne C. Huber |aInternational Conference on Urban Drainage|n(9th :|d2002 :|cPortland, Oregon)"
|a1990 census of population and housing.|pEqual employment opportunity file|h[electronic resource] |aCensus of population and housing (1990)|pEqual employment opportunity file
"|aElectronic art and animation catalog|h[electronic resource] |aSIGGRAPH|d(1999 :|cLos Angeles, Calif)"
|aBeilstein Commander 2000 for CrossFire 2000|h[electronic resource] |aVer. 5.0
|aMiscellaneous field studies.|nMF|h[electronic resource] |aGeological Survey (U.S.)
|aDraft recovery plan for the bull trout and proposed critical habitat|h[electronic resource] /|cU.S. Fish & Wildlife Service
"|aRetirement and other departure plans of instructional faculty and staff in higher education institutions|h[electronic resource] /|cauthors: Jay L. Chronister, Roger G. Baldwin, and Valerie Conley |aChronister, Jay L"
|aCensus 2000.|pSummary file 3|h[electronic resource] :|bcensus of population and housing : national file |aCensus of population and housing (2000)
|aECON97S report series|h[electronic resource] :|b1997 : economic census |aEconomic census (1997).|pReport series
|aSunWise|h[electronic resource] :|ba school program that radiates good ideas
|aCensus 2000.|pModified race data summary file|h[electronic resource] :|bcensus of population and housing |aCensus of population and housing (2000)
|aIntroductory MODIS multidisciplinary data set (MMDS)|h[electronic resource] /|cNASA |a[Rev]
|aData from selected U.S. Geological Survey national stream water-quality monitoring networks (WQN)|h[electronic resource] :|bCD-ROMs /|cby Richard B. Alexander ... [et al.]
|aUnited Nations treaty collection|h[electronic resource] =|bCollection des traités des Nations unies
|aSouthern Lake Michigan Coastal Erosion Study|h[electronic resource] :|bgraphical display and digital data /|cC.F. Polloni ... [et al.] ; display software by Russell A. Ambroziak ; documentation by Christine A. Cook
"|aNoise and vibration engineering|h[electronic resource] |aInternational Conference on Noise and Vibration Engineering|d(2002 :|cLeuven, Belgium)"
|aECON97 report series|h[electronic resource] :|b1997 : economic census |aEconomic census (1997).|pReport series
"|aCensus 2000.|nSummary file 3,|pCensus of population and housing|h[electronic resource] |aCensus of population and housing (2000)"
"|aDo trees strengthen urban communities, reduce domestic violence?|h[electronic resource] /|cwritten by W.C. Sullivan & F.E. Kuo |aSullivan, William C"
"|a108th Congressional district summary files|h[electronic resource] :|bcensus of population and housing, 2000 |aCensus of population and housing (2000)|pCongressional districts of the United States"
"|aComputing in civil engineering|h[electronic resource] :|bproceedings of the 2005 international conference, July 12-15, 2005, Cancun, Mexico /|csponsored by Technical Council on Computing & Information Technology of the American Society of Civil Engineers ; edited by Lucio Soibelman, Feniosky P?na-Mora |aInternational Conference on Computing in Civil Engineering|d(2005 :|cCancun, Mexico)"
|aGreen chemistry expert system|h[electronic resource] |aVersion 0.99
|aHousehold food security in the United States in 1995|h[electronic resource] :|bexecutive summary /|cprepared for Gary W. Bickel ; prepared by William L. Hamilton ... [et al.]
"|a2007 ASEE annual conference & exposition|h[electronic resource] :|bJune 24-27, 2007, Honolulu, Hawaii |aAmerican Society for Engineering Education.|bConference|d(2007 :|cHonolulu, Hawaii)"
|aFREZCHEM2|h[electronic resource] :|ba chemical thermodynamic model for electrolyte solutions at subzero temperatures /|cMikhail V. Mironenko ... [et al.]
"|aBedrock geologic map of the Port Wing, Solon Springs, and parts of the Duluth and Sandstone 30? X 60? quadrangles, Wisconsin|h[electronic resource] /|cby Nicholson, S.W. ... [et al.] ; U.S. Department of the Interior, U.S. Geological Survey"
|aNMSS decommissioning standard review plan|h[electronic resource]
"|aGeographic information systems (GIS) compilation of geophysical, geologic, and tectonic data for the Circum-North Pacific|h[electronic resource] /|cU.S. Department of the Interior, U.S. Geological Survey ;  by Mark L. Greninger, Simon L. Klemperer, and Warren J. Nokleberg ; contributors, D.S. Aitken ... [et al.] ; Warren J. Nokleberg and Michael F. Diggles, editors |aGeological Survey (U.S.) |aVersion 1.0"
"|aCensus 2000.|nSummary file 1,|pCensus of population and housing|h[electronic resource] |aCensus of population and housing (2000)"
|aClimate atlas of the United States|h[electronic resource] |aNational Climatic Data Center (U.S.) |aVersion 2.0
|aNational resources inventory|h[electronic resource] :|b1997 state of the land update /|cNatural Resources Conservation Service
"|aDeveloping and implementing a lead dust outreach, monitoring, and education program in your community|h[electronic resource] :|bthe  Syracuse Lead Dust Project /|cU.S. Environmental Protection Agency, National Risk Management Research Laboratory, Office of Research and Development"
"|aNational Conference on Urban Storm Water|h[electronic resource] :|bEnhancing Programs at the Local Level : proceedings, Chicago, IL, February 17-20, 2003 /|cUnited States Environmental Protection Agency, National Risk Management Research Laboratory |aNational Conference on Urban Storm Water: Enhancing Programs at the Local Level|d(2003 :|cChicago, Ill.)"
"|aGuidelines for detection, analysis, and treatment of materials-related distress in concrete pavements|h[electronic resource] /|c[T.J. Van Dam ... [et al.]]"
|aCoalbed gas in Hungary|h[electronic resource] :|ba preliminary report /|cby E.R. Landis ... [et al.] |aVersion 1.0
"|aYour money now|h[electronic resource] /|cRichard Cordray, Ohio Treasurer of State"
|aTime series of global monthly vegetation cover from NOAA/AVHRR (1985-1997)|h[electronic resource] /|cjointly produced by Office of Research and Applications (ORA) and National Climatic Data Center (NCDC) |aVersion 1.0
"|aAutomated people movers 2005|h[electronic resource] :|bMoving to mainstream : proceedings of the 10th International Conference  on Automated People Movers : May 1-4, 2005, Orlando, FL /|cASCE"
|aCatalysis reviews|h[electronic resource] |aCatalysis reviews (Online)
"|aRecords and history of the United States Geological Survey|h[electronic resource] /|cClifford M. Nelson, editor"
|aCensus 2000.|pSummary file 1|h[electronic resource] :|bcensus of population and housing : national file |aCensus of population and housing (2000)
"|aClimate atlas of the United States.|nDisk 1,|pContiguous 48 states|h[electronic resource] |aNational Climatic Data Center (U.S.)"
|aHyperVentilate|h[electronic resource] :|ba software guidance system created for vapor extraction applications |aVersion 1.01
|aGuide for industrial waste management|h[electronic resource] /|cU.S. Environmental Protection Agency
"|aTool kit on teaching and assessing students with disabilities|h[electronic resource] /|cU.S. Department of Education, Special Education Programs"
"|aDocuments relating to the committee's hearing on the proposed tobacco settlement, November 13, 1997|h[electronic resource] /|cCommittee on Commerce, U.S. House of Representatives"
|a[Connecting with communities]|h[electronic resource] :|b[a user's guide to HUD programs and the superNOFA process]
"|aNoise and vibration engineering|h[electronic resource] |aInternational Conference on Noise and Vibration Engineering|d(2006 :|cLeuven, Belgium)"
|aBenthic habitats of Puerto Rico and the U.S. Virgin Islands|h[electronic resource] /|cNational Centers for Coastal Ocean Science Biogeography Program ; Coastal Services Center ; partners: Puerto Rico Department of Natural and Environmental Resources [et al.] |aCenter for Coastal Monitoring and Assessment (U.S.).|bBiogeography Program
"|aGeo-Frontiers 2005 :|bJanuary 24-26, 2005, Austin, Texas /|cthe Geo-Institute of the American Society of Civil Engineers ; edited by Ellen M. Rathje |aGeo-Frontiers Conference|d(2005 :|cAustin, Tex.)"
|aMapping census 2000|h[electronic resource] :|bthe geography of U.S. diversity
"|aAn interpretation of the 1997 Airborne ElectroMagnetic (AEM) survey, Fort Huachuca vicinity, Cochise County, Arizona, with digital data|h[electronic resource] /|cby Mark W. Bultman, Mark E. Gettings, and Jeff Wynn |aBultman, Mark W"
|aAOT425StatPgm|h[electronic resource] :|binstallation files and user documentation /|c[prepared for the US Environmental Protection Agency by Westat] |aUnited States.|bEnvironmental Protection Agency |aUpdated
"|aAnnotated bibliography of source water protection materials|h[electronic resource] /|cU.S. EPA, Office of Ground Water and Drinking Water, Drinking Water Protection Division, Prevention Branch"
"|aSupercomputing '96|h[electronic resource] :|bproceedings of the 1996 ACM/IEEE Supercomputing Conference : November 17-22, 1996, Pittsburgh /|csponsored by ACM SIGARCH and the IEEE Computer Society |aSupercomputing|d(1996 :|cPittsburgh, Pa.)"
"|aTime series of global monthly vegetation cover from NOAA/AVHRR (1985-1997)|h[electronic resource] :|bmonthly vegetation cover product, third generation C-level, April 1985-December 1997 /|cU.S. Department of Commerce, National Oceanic and Atmospheric Administration, National Climatic Data Center |aVersion 1.1"
|aNIOSH pocket guide to chemical hazards|h[electronic resource]
"|aResidential lead-based paint abatement|h[electronic resource] :|bEPA model worker course /|cEnvironmental Protection Agency, Office of Pollution Prevention and Toxics |aMarch 2004 ed., English version"
|aECON02Z report series|h[electronic resource] :|b2002 : economic census |aEconomic census (2002).|pReport series
"|a2007 Structures Congress|h[electronic resource] :|bnew horizons and better practices, May 16-19, 2007, Long Beach, California /|c[ASCE ; SEI] |a2007 Structures Congress|d(2007 :|cLong Beach, Calif.)"
|aEPA's draft report on the environment & draft report on the environment technical document 2003|h[electronic resource] /|cUnited States Environmental Protection Agency |aUnited States.|bEnvironmental Protection Agency
|aHip 98|h[electronic resource] :|bloading of the hip joint
|aPreparing for the 21st century|h[electronic resource] :|ban appraisal of U.S. intelligence |aCommission on the Roles and Capabilities of the United States Intelligence Community
|aReport to Congress|h[electronic resource] :|banalysis of penalties for federal rape cases |aUnited States Sentencing Commission
"|aA policy on geometric design of highways and streets, 2004|h[electronic resource] |a5th ed"
"|aGravity data of Nevada|h[electronic resource] /|cby D.A. Ponce |aPonce, David A"
"|aPerseus 2.0|h[electronic resource] :|binteractive sources and studies on ancient Greece /|cthe Perseus Project, Gregory Crane, editor in chief |aComprehensive ed"
|aECHET 96|h[electronic resource] |aElectronic Conference on Heterocyclic Chemistry|d(1996)
|a2000 resource assessment of selected coal beds and zones in the Northern and Central Appalachian Basin coal regions|h[electronic resource] /|cby Northern and Central Appalachian Basin Coal Regions Assessment Team |aVersion 1.0
"|aConference proceedings of the 95th annual Purdue Road School, March 10-12, 2009|h[electronic resource] |aRoad School|n(95th :|d2009 :|cPurdue University)"
"|aProceedings of the 1997 ACM/IEEE SC97 conference|h[electronic resource] /|cSponsored by ACM SIGARCH and the IEEE Computer Society |aSupercomputing|d(1997 :|cSan Jose, Calif)"
"|aGreater Green River Basin Production Improvement Project|h[electronic resource] :|bfinal report DE-AC21-95MC31063 /|cU.S. Dept. of Energy, Office of Fossil Energy, National Energy Technology Laboratory |aNational Energy Technology Laboratory (U.S.)"
"|aReprocessing of multi-channel seismic-reflection data collected in the Chukchi Sea|h[electronic resource] /|cby Warren F. Agena, Myung W. Lee, and Pat E. Hart |aAgena, W. F |aVersion 1.0 and 2.0 both on discs"
"|aNoise and vibration engineering|h[electronic resource] |aInternational Conference on Noise and Vibration Engineering|d(2004 :|cLeuven, Belgium)"
"|aDAC 97|h[electronic resource] :|b34th Design Automation Conference proceedings, June 9-13, 1997, Anaheim, California /|cACM Special Interest Group on Design Automation |aDesign Automation Conference|n(34th :|d1997 :|cAnaheim, California)"
|aDecennial census 2000 school district tabulation (STP2) data|h[electronic resource] :|bSchool District Demographics System (SDDS) Librarian
|aProtecting children from exposure to secondhand smoke|h[electronic resource] :|bcommunity action kit
"|aThe Putumayo-Oriente-Maranon Province of Columbia, Ecuador, and Peru, Mesozoic-Cenozoic and Paleozoic petroleum systems|h[electronic resource] /|c[by Debra K. Higley] |aHigley, Debra K |aVersion 1.0"
|aPark science|h[electronic resource] :|bintegrating research and resource management
"|aPorts 2007|h[electronic resource] :|b30 years of sharing ideas ... 1977-2007 : [conference proceedings]  /|cedited by Wade Watson, P.E. ; ASCE |aPorts 2007|d(2007 :|cSan Diego, Calif.)"
"|aThe library as place|h[electronic resource] :|bSymposium on Building and Revitalizing Health Sciences Libraries in the Digital Age, Lister Hill Auditorium, November 5-6, 2003 /|cpresented by National Library of Medicine & Association of Academic Health Sciences Libraries |aSymposium on Building and Revitalizing Health Sciences Libraries in the Digital Age|d(2003 :|cBethesda, Md.)"
"|aGoethes Werke auf CD-ROM|h[electronic resource] |aGoethe, Johann Wolfgang von,|d1749-1832 |aWorks.|f1995 |aWeimarer Ausg"
"|a8th annual water distribution systems analysis symposium|h[electronic resource] :|bAugust 27-30, 2006 [Cincinnati, Ohio] /|c[hosted by the University of Cincinnati] |aWater Distribution Systems Analysis Symposium (|d(2006 :|cCincinnati, Ohio)"
"|aSurvey of financial activities and attitudes|h[electronic resource] :|bpublic release materials /|cComptroller of the Currency, Administrator of National Banks"
"|aVolcanoes of the Alaska Peninsula and Aleutian Islands|h[electronic resource] :|bselected photographs /|cby Christina Neal and Robert McGimsey; U.S. Department of the Interior, U.S. Geological Survey |aNeal, Christina,|d1959-"
|aFuel cell handbook|h[electronic resource] |a6th ed
"|aTowards a vision for information technology in civil engineering|h[electronic resource] :|bproceedings of the Fourth Joint International Symposium on Technology in Civil Engineering : November 15-16, 2003, Nashville, Tennessee, USA /|cedited by Ian Flood ; ASCE |aJoint International Symposium on Information Technology in Civil Engineering|n(4th :|d2003 :|cNashville, Tenn.)"
|aDiscovery kits|h[electronic resource] :|beducational offerings for educators and students
|aInternational comparisons in education|h[electronic resource] :|bProgram for International Student Assessment 2000
|aGOV.Research_Center on BiblioLine.|pNIOSHTIC|h[electronic resource]
"|aR/V Cape Henlopen, 24-30 May, 1994|h[electronic resource] :|bCH 94-12 : sidescan sonar survey QMIPS data archive /|c[by V. Paskevich ... [et al.]]"
