"|aProof Press /|c College of Design Architecture and Art University of Cincinnati. |aLevy, Paul"
|aTransactions of the Society of Automotive Engineers |aSociety of Automotive Engineers
"|aGermania :|ba fortnightly journal for the study of the German language and literature |aGermania (Manchester, N.H.)"
|aOffice and telephone directory |aUniversity of Cincinnati
|aReport /|cSociety for the History of the Germans in Maryland |aSociety for the History of the Germans in Maryland
|aCincinnati alumnus
"|aFreiheit.|n25. Jahrg., No. 52 (Dec. 26, 1903)|h[microform] |aFreiheit (New York, N.Y.).|n25. Jahrg., No. 52 (Dec. 26, 1903)"
|aWöchentliche Unterhaltungen
|aModelli d'arte decorativa
|aCommentarii Academiae scientiarum imperialis Petropolitanae |aAkademi?i?a nauk SSSR
|aCoranto
"|aCourier - United Nations Educational, Scientific and Cultural Organization |aUnesco"
"|aKatholischer Glaubensbote |aKatholischer Glaubensbote (Louisville, Ky.)"
|aLegal requirements for business records newsletter :|bguide to records retention and recordkeeping requirements
|aJournal des débats et des décrets |aJournal des débats et des décrets (1795)
|aProgramme |aUniversity of Cincinnati
"|aFan |aFan (New York, N.Y.)"
|aYearbook /|cMiniature Book Society |aMiniature Book Society
|aBox score book.|pAmerican League
"|aSolidarität =|bSolidarity |aSolidarität (New York, N.Y.)"
|aPorcupine's political censor
"|aEvangelical messenger |aEvangelical messenger (Cleveland, Ohio)"
|aDeutsch-amerikanische Geschichtsblätter. /|cDeutsch-amerikanische historischen Gesellschaft von Illinois
|aThe Rehearsal
"|aThe Western horticultural review :|bdevoted to horticulture, pomology, grape culture, wine manufacture, rural architecture, landscape gardening, entomology, meteorology, etc"
|aThe Correspondent
|aCincinnati bearcats men's soccer media guide
|aEducational science :|ba digest of current thought on education
|aA Volume of records relating to the early history of Boston :|bcontaining miscellaneous papers |aBoston (Mass.).|bRegistry Department
"|aThe Critical review, or, Annals of literature"
"|aWochenberichte des Deutschen Sprachvereins (Zweig New York), später von New York . |aAllgemeiner Deutscher Sprachverein.|bZweig New York"
"|aGraduate faculty advisers on research contract or fellowship programs in engineering, mathematics, and physics: education, experience, research fields of special interest, publications |aUniversity of Cincinnati.|bGraduate Co-operative Program"
|aCincinnati bearcats women's tennis
|aBulletin |aOhio Indian Relic Collectors Society
|aBritish speeches of the day
|aMarylandische teutsche Zeitung|h[microform]
"|aSynodal-Bericht des Nebraska-Distrikts der deutschen evang.-luth. Synode von Missouri, Ohio und anderen Staaten |aDeutsche Evangelisch-Lutherische Synode von Missouri, Ohio und Andern Staaten.|bNebraska-Distrikt |aConvention proceedings"
"|aJournal of the Council of the Territory of Kansas, at their ... session |aKansas.|bLegislature.|bCouncil"
|aDas Buch der Welt
"|aDie Fackel.|nJahrg. 1, [T. 1,], no.11-Jahrg.2, no. 22;  Jahrg. 5|h[microform] |aFackel (Baltimore, Md.)"
|aRecord book |aInternational League of Professional Baseball Clubs
|aIrish book lover
|aSaturday review of literature
|aThe Courier
"|aThe North Briton /|cBy John Wilkes, esq., C. Churchhill, and others"
|aDer Reggeboge.|bThe Rainbow
|aNational Endowment for the Humanities ... annual report |aNational Endowment for the Humanities
|aJahrbuch der Königlichen Sternwarte bei München für .
|aDenkschriften der Gesamtakademie /|cÖsterreichische Akademie der Wissenschaften |aÖsterreichische Akademie der Wissenschaften
|aDeutsche amerikanische Dichtung;|bunter mitwirkung der hervorragendsten deutschen Dichter und Schriftsteller Amerikas
|aAnnual catalogue.. |aUniversity of Cincinnati
|aDie Deutschen in Amerika :|bFest-Schrift zum Deutschen Tage in Chicago
|aDas Magazin für Literatur
|aInternational prints |aCincinnati Art Museum
|aOverland monthly and Out west magazine
|aMichigan heritage
|aTeangadóir
|aUniversity of Cincinnati law review |aUniversity of Cincinnati.|bCollege of Law
|aCanadiana Germanica
|aDeutsch-amerikanischer Jugendfreund.  [|cIllustrirte zeitschrift zur unterhaltung und belehrung der deutschen jugend Amerika's und für den familienkreis. Hrsg. unter mitwirkung mehrerer mitglieder des Deutsch-amerikanischen Lehrerbundes von M. Tiling]
|aSociale republik|h[microform]
"|aProposed five year capital improvement program ... Cincinnati, Ohio /|cprepared by the Administration for the City Capital Improvement Program |aCincinnati (Ohio).|bCity Manager's Office"
|aAnnual report |aCarl Schurz Memorial Foundation
|aThe Ohio archivist /|cthe Society of Ohio Archivists |aOhio archivist (1987)
|aReport .. |aPeabody Museum of Archaeology and Ethnology
|aAnnual report |aUniversity of Cincinnati.|bMedical Center.|bCincinnati General Hospital
|aAppletons' general guide to the United States and Canada ..
|aUC this week
|aArgentinischer Volkskalender
|aWeekly report |aCincinnati (Ohio).|bBoard of Health
|aThe new collegian;|bofficial freshman week publication of the University of Cincinnati
"|aDie Fackel.|nJahrg. 4, , no.1-26, Jahrg. 5, no.14-42, Jahrg. 6-14|h[microform] |aFackel (Baltimore, Md.)"
|aArte y decoración en España :|barquitectura-arte decorativo
|aCity lights journal
|aAgreement between University of Cincinnati and District 925/SEIU
|a[Programs |aUniversity of Cincinnati.|bCollege-Conservatory of Music
|aUniversal asylum and Columbian magazine
|aNew Ulm Minnesota ... visitor's guide /|cThe [New Ulm] Journal
"|aNord Amerika|h[microform] :|bherausgegeben zum Besten des St. Vincenz-Waisenhaus in Tachony bei Philadelphia, |aNord America (Philadelphia, Pa. : weekly)"
"|aAlumni directory /|cUniversity of Cincinnati, College of Law |aUniversity of Cincinnati.|bCollege of Law"
|aDer General-Postbothe an die deutsche Nation in Amerika|h[microform]
|aSymphonial |aCollege of Music of Cincinnati
|aNeue Bibliothek der schönen Wissenschaften und der freyen Künste
|aLeigh Hunt's London journal and the printing machine
|aPamphlet |aCincinnati Bureau of Governmental Research
"|aJournal für Buchdruckerkunst, Schriftgiesserei und die verwandten Fächer /|cbegründet von Dr. Heinrich Meyer"
|aTransactions and reports of the Nebraska State Historical Society |aNebraska State Historical Society
|aTeachers College record
|aDeutsches Volksecho|h[microform]
|aContributions to the Historical Society of Montana
|aProspectus |aCollege of Music of Cincinnati
|aMARC for archives and manuscripts :|bthe AMC format
"|a'S Pennsylfawnisch Deitsch Eck :|bdevoted to the literature, lore and history of the Pennsylvania Germans"
"|aLe Pour et contre;|bouvrage périodique d'un goût nouveau.|cDans lequel on s'explique librement sur tout ce qui peut intéresser la curiosité du public, en matiere de sciences, d'arts, de livres, d'auteurs, &c. sans prendre aucun parti, & sans offenser personne .."
|aPatriotisches Archiv für Deutschland
|aCincinnati
|aAlumni directory /|cthe Cincinnati College of Pharmacy |aCincinnati College of Pharmacy
|aThe Mountain Lake reader :|bMLR
|aAmerikanischer Turner-Kalender
|aHarper's bazar
"|aMeyer's Monats-Hefte :|bdeutsche-amerikanische Zeitschrift für Literatur, Kunst und Gesellschaft |aMeyer's Monats-Hefte (New York, N.Y.)"
|aDer Odd-fellow :|bein Organ des Unabhängigen Ordens der Sonderbaren Brüder
|aJahresbericht ... /|cAtlantik-Brücke e.V |aAtlantik-Brücke
|aThe Librarian |aLibrarian (1808)
"|aInsight :|ba course-instructor evaluation /|cprepared under the auspices of the Arts and Sciences Tribunal of the College of Arts and Sciences, University of Cincinnati"
|aNordamerikanische Wochen-Post
|aGreater Cincinnati close-up
|aThe Millcreek Valley news
|aCincinnati bearcats swimming & diving
|aLyra |aLyra (Cincinnati : 1897)
|aFinancial report of the University of Cincinnati for the ten months ended June 30 |aUniversity of Cincinnati
|aPolitics for the people
"|aL'Opinion du parterre, ou Censure des acteurs, auteurs et spectateurs du théatre français /|cpar M. Clément Courtois"
"|aAncient Ireland :|ba weekly magazine established for the purpose of reviving the cultivation of the Irish language, and originating an earnest investigation into the ancient history of Ireland ."
|aAudience :|ba quarterly review of literature and the arts |aAudience (1955)
"|aReport on Canadian archives /|cby Douglas Brymner, Archivist |aPublic Archives of Canada"
|aDer Greis |a[1. Aufl.]
"|aThe Breweriana collector :|bjournal of the National Association of Brewerania Advertising, NABA"
"|aKindergarten circular /|cDepartment of the Interior, Bureau of Education"
|aAnnual report /|cCincinnati Art Museum |aCincinnati Museum Association
"|aThe New Horizon;|cofficial organ of the New Era Club, published monthly at the University of Cincinnati"
"|aDie Horen,|beine Monatsschrift /|chrsg. von Schiller"
|aSharps and flats
|aKalender-Jahrbuch der Neu-Braunfelser Zeitung fuer .
|aDiario de los literatos de España
|aO'Fallon Hausfreund
|aGraduate research journal
"|aWar sketches and incidents|cas related by companions of the Iowa commandery, Military order of the loyal legion of the United States |aMilitary Order of the Loyal Legion of the United States.|bIowa Commandery"
|aLeaflet - Department of Indian Art |aDenver Art Museum.|bDept. of Indian Art
|aAnnual report |aCincinnati Water Works
|aAlumni directory /|cUniversity of Cincinnati Clermont College |aUniversity of Cincinnati Clermont College
|aPrinters' ink monthly
|aYear book |aCollege of Music of Cincinnati
|aLahrer hinkende Bote
|aThe Minneapolis review of baseball
|aCincinnati bearcats cross country
|aThe Cincinnati student
|aThe Tech /|cpublished monthly by the students of the Technical School of Cincinnati |aTechnical School of Cincinnati
"|aMonthly chronicle of interesting and useful knowledge,|bembracing education, internal improvements, and the arts. With notices of general literature and passing events.|cEd. by Edward D. Mansfield"
|aAn t-Europas :|birislea?ar il-teanga? na Heuropa
"|aThe Annual register, or, A view of the history, politics, and literature for the year .."
|aAus Politik und Zeitgeschichte
|aManila free Philippines
"|aReport of Commission on the Affairs of the Narragansett Indians, made to the General Assembly, at its January session .. |aRhode Island.|bCommission on the Affairs of the Narragansett Indians"
|aThe Monthly criterion :|ba literary review
|aBelatrasco
|aPublications of the Kansas State Historical Society
|aThe Penny magazine of the Society for the Diffusion of Useful Knowledge
"|aOlympic Games 1936 /|cofficial publication of the Publicity Commission for the XI. Olympic Games, Berlin 1936, and for the IV. Olympic Winter Games, Garmish-Partenkirchen"
|aAmerican journal of forestry
|aInternationale Bibliothek
"|aLouisville Anzeiger |aLouisville Anzeiger (Louisville, Ky.)"
|aSocial service directory of Cincinnati and Hamilton County .
"|aThe Mechanic's weekly journal, or, Artisan's miscellany of inventions experiments, projects and improvements in the useful arts"
|aThe Literary souvenir
"|aLe Point du jour,|bou, Résultat de ce qui s'est passé la veille à l'Assemblée nationale.|cContenant  ce qui s'y est passé de plus intéressant depuis le 17 juin 1789...jusqu'au 1 oct. 1791"
|aBaseball history |aBaseball history (Annual)
"|aThe beaver|h[microform] |aBeaver (Winnipeg, Man.)"
|aDer illustrirte cincinnatier hinkende Bote
|aQuarterly - The Museum of the Fur Trade |aMuseum of the Fur Trade
|aNew-Yorker Journal
|aCytogenetics
|aThe codetta of the Cincinnati Conservatory of Music |aCincinnati Conservatory of Music
|aMinutes of the ... annual meeting |aUnited Daughters of the Confederacy
|aKriegsbücherei der deutschen Jugend
"|aDie Biene|h[microform] :|bein unabhängiges Arbeiter-Organ im Interesse des industriellen Congresses der Ver.St |aBiene (Cleveland, Ohio : 1873 : Triweekly)"
|aDeutsche volks-blätter
|aOhio Valley historical series
|aCincinnati Judaica review
|aIC master
|aUniversity of Cincinnati capital budget for approval for fiscal year |aUniversity of Cincinnati
"|aZeitgeist|h[microform] |aZeitgeist (New York, N.Y.)"
"|aThe Atlantic |aAtlantic (Boston, Mass. : 1981)"
|aThe gem ;|ba token of affection for      
|aCincinnati Republikaner|h[microform]
|aDie Schule des Volks
"|aJahrbuch |aLiterarischer Verein, Inc"
|aGermania Kalender
|aThe general catalogue of Jacobson & Co. .. |aJacobson & Company
|aPhillies yearbook |aPhiladelphia Phillies (Baseball team)
"|aSocial register, Cleveland"
|aCincinnati public schools;|bdirectory |aCincinnati Teachers' Association
|aUniversity of Cincinnati ... basketball media guide
|aReport of the Commissioner of Indian Affairs |aUnited States.|bOffice of Indian Affairs
"|aIndex-catalogue of the Library of the Surgeon-General's Office, United States Army.|pAuthors and subjects |aLibrary of the Surgeon-General's Office (U.S.)"
|aAnnual report |aUniversity of Cincinnati.|bLibraries
|aDeutschamerikanisches Kulturblatt
|aDer Blumenbaum /|cSacramento German Genealogy Society
"|aLincoln Bären-Wisch |aTurnverein Lincoln (Chicago, Ill.)"
|aDeutsche Geschichtsforschung fuer Missouri =|bGerman historical researches of Missouri
|aThe Western academician and journal of education and science
|aUniversity of Cincinnati telephone directory
|aJahresbericht der Deutschen Gesellschaft der Stadt New York |aGerman Society of the City of New York
"|aProgram budget, City of Cincinnati /|crecommended by City Manager |aCincinnati (Ohio).|bCity Manager's Office"
|aAnnual report of the Board of Regents of the Smithsonian Institution |aSmithsonian Institution.|bBoard of Regents
|aThe McMicken review
|aTransactions of the Kansas State Historical Society |aKansas State Historical Society
|aReport of the Vice President in charge of Business Administration for the fiscal year ended December 31 |aUniversity of Cincinnati
|aIGHS newsletter
|aThe Sport Americana baseball address list
|aAbstracts:|bmaster of education theses |aUniversity of Cincinnati.|bTeachers College
"|aDeutsch-Amerika |aDeutsch-Amerika (Milwaukee, Wis.)"
|aCobbett's two-penny trash
"|aOktoberfest |aGermania Society (Cincinnati, Ohio)"
|aMilwaukee-Sonntagspost|h[microform] |aMilwaukee-Sonntagspost (Milwaukee : 1906)
|aFreidenker
|aLutherisches Kinder- und Jugendblatt
|aThe Caledonian mercury
"|aWächter und Anzeiger |aWächter und Anzeiger (Cleveland, Ohio : Daily)"
"|aNine |aNine (London, England)"
|aNovellen-Schatz
"|aLa Feuille villageoise :|badressée, chaque semaine, a tous les villages de la France, pour les instruire des lois, des evénemens, des découvertes qui intéressent tout citoyen : proposée par souscription aux propriétaires, fermiers, pasteurs, habitans et amis des campagnes"
|aAgricultural almanac for the year of our Lord ... :|barranged after the system of the German calendars ..
|aThe Candid Campus
"|aNews notes and recent accessions /|cUniversity Library, University of Cincinnati"
|aUniversity of Cincinnati record |aUniversity of Cincinnati
|aPennsylvania German Folklore Society :|b[yearbook] |aPennsylvania German Folklore Society
|aKatholischer Kalender für Zeit und Ewigkeit für das Jahr .
|aMcMicken magazine
"|aThe courier /|cUnesco |aCourier (Paris, France : 1984)"
|aCurriculum development Cincinnati public schools
|aOffizielle Kriegs-Chronik :|bDie Depeschen des Generalstabs
|aThe Amicus journal
|aIllustrated business directory and picturesque Cincinnati
|aNovi commentari Academiae scientiarum imperialis petropolitanae |aAkademi?i?a nauk SSSR
|aEvangelisch-Lutherisches Schulblatt :|bMonatsschrift fur? Erziehung und Unterricht
"|aThe Christ Hospital bulletin |aChrist Hospital (Cincinnati, Ohio)"
|aThe Yellow book;|ban illustrated quarterly
|aAlumni directory |aMcMicken College of Arts and Sciences
"|aClifton's Open Door |aAcademy of the Sacred Heart (Cincinnati, Ohio)"
|aOAG business travel planner :|bthe official guide to lodging and travel related services |aNorth American ed
|aAnnual report to the Council of the city of Cincinnati |aCincinnati (Ohio).|bBoard of Trustees of the Sinking Fund
"|aNew-Yorker Staats-Zeitung|h[microform] |aNew-Yorker Staats-Zeitung (New York, N.Y. : Weekly)"
|aReflexion
|aWho's who in the major leagues
|aNews notes from the library
|aThe Cooperstown review /|cedited by Paul Adomites
"|aSammlung astronomischer Abhandlungen, Beobachtungen und Nachrichten"
"|aVoice of freedom =|bDas Freie Wort |aVoice of freedom (Milwaukee, Wis.)"
|aThe yearbook of English 15.|bA collection of manuscript from the copy submitted by members of the class in advanced composition . |aUniversity of Cincinnati.|bDept. of English
|aReport |aLake Mohonk Conference on the Indian
|aLifeline
|aMinor league history journal /|cSociety for American Baseball Research
|aNewsletter /|cAmerican/Schleswig-Holstein Heritage Society |aNewsletter (American/Schleswig-Holstein Heritage Society)
"|aS. Zickel's deutsch-amerikanische volks-bibliothek :|benthaltend romane, novellen und erzählungen der beliebtesten schriftsteller des in- und auslandes"
|aAnnual housing report |aCincinnati (Ohio).|bDept. of Urban Development
|aBridge men's magazine
|aProfile |aProfile (Heidelberg)
"|aWestliche Blätter|h[microform] |aWestliche Blätter (Cincinnati, Ohio : 1865)"
"|aProspectus :|ba journal of graduate scholarship, commentary and  poetry |aProspectus (Cincinnati, Ohio)"
|aNeue Teutsche Merkur
|aCincinnati bearcats rowing
|aMichigan historical collections /|cMichigan Historical Commission
|aFrank Leslie's illustrirte Zeitung
"|aKalender der Illinois Staats-Zeitung, Freie Presse, Abend Presse, Westen und Daheim für das Jahr ."
|a[Pamphlets] |aLoyal Publication Society of New York
|aLämmer-Weide
"|aThe biographical annals of Ohio,|bA handbook of the government and institutions of the state of Ohio.|cComp. under authority ... by ... clerk of the Senate ... [and] clerk of the House ... General assembly"
"|aThe Observator in dialogue.|cBy Sir Roger L'Estrange |aL'Estrange, Roger,|cSir,|d1616-1704"
|aBlätter und Blüten
|aThe English catalogue of books;|bbooks issued in the United Kingdom of Great Britain and Ireland
|aSendbote des göttlichen Herzens Jesu
"|aFliegende Blätter|h[microform] |aFliegende Blätter (Cincinnati, Ohio)"
|aThe German-American bulletin =|bDeutsch-Amerikanischer Bulletin
|aThe University
"|aL'illustration :|bjournal universel |aIllustration (Paris, France)"
|aDruiden-Hain
|aBarron's national business and financial weekly
|aLes Actes des apôtres
|aBulletin /|cGerman Genealogical Society of America |aBulletin (German Genealogical Society of America)
"|aDer Deutsch-Amerikaner |aDeutsch-Amerikaner (Chicago, Ill.)"
|aThe American antiquarian and Oriental journal
|aCincinnati Bearcats ... football prospectus |aUniversity of Cincinnati
|aAnnual report |aCincinnati (Ohio).|bDepartment of Public Works
"|aThe East high annual |aEast High School (Cincinnati, Ohio)"
|aLegal requirements for business records|h[electronic resource] :|bthe electronic edition /|c[compiled and edited by Donald S. Skupsky]
"|aFreidenker|h[microform] |aFreidenker (Milwaukee, Wis. : 1880)"
|aThe American bibliopolist
"|aFigaro :|bHalbmonatschrift für Geist- und Körperkultur |aFigaro (Berlin, Germany)"
|aAmerikanisch-Deutsche Union
|aZozimus
|aLessing yearbook
|aThe American German Union
|aConference USA football yearbook /|cConference USA |aConference USA
"|aNeues Journal zur Litteratur und Kunstgeschichte,|bvon Christoph Gottlieb von Murr |aMurr, Christoph Gottlieb von,|d1733-1811"
|aDeutsches Dichten in Amerika /|cherausgegeben von Martin Schütze
|aLeuchtkugeln
|aAnnual report |aOhio.|bBoard of Canal Commissioners
|aMemoirs of the Museum of Comparative Zoology at Harvard College |aHarvard University.|bMuseum of Comparative Zoology
"|aThe Albion, or, British, colonial, and foreign weekly gazette"
|aDer reine Tor :|bZeitschrift für Literatur und Schwarzweisskunst /|cherausgegeben von Erich Posselt
|aDie Fackel|h[microform] |aFackel (Chicago : 1879)
"|aCollege of Engineering and Commerce,|bSchool of Applied Arts|c[Folder of information and views] |aUniversity of Cincinnati.|bCollege of Engineering and Commerce"
"|aThe general magazine and impartial review. :|bincluding a history of the present times, and an account of new publications. interspersed with original and selected tales, essays, biography, poetry, &c. &c. &c. with a monthly chronicle of events"
"|aThe Western journal and civilian :|bdevoted to agriculture, manufactures, mechanic arts, internal improvement, commerce, public policy, and polite literature"
|aPalatine heritage :|bnewsletter of the Ohio Chapter Palatines to America |aPalatines to America (Society).|bOhio Chapter
"|aActa sanctorvm quotquot toto orbe coluntur, vel a Catholicis scriptoribus celebrantur, quae ex Latinis & Graecis, aliarumque gentium antiquis monumentis collegit, digessit, notis illustrauit Ioannes Bollandvs ... seruatâ primigeniâ scriptorum phrasi. Operam et stvdivm contvlit Godefridvs Henschenivs .. |aActa sanctorum"
|aProduct liability international
|aUniversity of Cincinnati |aUniversity of Cincinnati
|aAmerican phonetic journal
|aFrankfurter Journal
"|aNeuer Calender für die Vereinigten Staaten, auf das Jahr unsers Herrn ."
"|aPolitisches Rundgemälde, oder, Kleine Chronik des Jahres .."
|aThe Christian family annual
|aDer Lutheraner
"|aYear book /|cThe Bibliophile Society |aBibliophile Society (Boston, Mass.)"
"|aCommunity, technical, and junior college journal"
|aNewsletter /|cGerman Genealogical Society of America |aNewsletter (German Genealogical Society of America)
"|aThe American pioneer :|ba monthly periodical, devoted to the objects of the Logan Historical Society, or, to collecting and publishing sketches relative to the early settlement and successive improvement of the country |aAmerican pioneer (Cincinnati, Ohio)"
|aThe American monthly
|aThe Morning visitor; or Breakfast table companion
|aOhio valley verse |aOhio Valley Poetry Society
|aAmerican book prices current
"|aThe Connecticut register, ."
|aContributions to anthropology |aColumbia University
|aAnnual bibliography of the history of the printed book and libraries
|aMidwest League ... yearbook
|aAbendschule-Kalender ..
|aAnnual report of the Society for the History of the Germans in Maryland |aSociety for the History of the Germans in Maryland
"|aStaff publications in engineering, physical sciences [and] mathematics |aUniversity of Cincinnati"
|aYearbook of German-American studies
|aOfficial baseball guide
|aAmerica-Herold Kalender
"|aAnnual reports in inorganic and general syntheses |aZimmer, Hans"
